6.46678646	3.49159241	Veteran Actress, Joke Muyiwa, Son And Daughter-In-Law Survive Ghastly Car Accident (Photos) https://t.co/sWPgWdR1o0 @Gistmania #Nigeria
6.51590798	3.37280273	How FRSC nabbed accident victim trying to claim concealed Indian hemp
6.46678646	3.49159241	#ICYMI: Popular Ghanaian Pop Star, Ebony Reigns Dies In A Fatal Road Accident Barely A Week To Her Birthday… https://t.co/YWEaKN3oE1
6.46678646	3.49159241	FYI: 23-year-old Nigerian Beauty Queen Killed In Ghastly Motor Accident Set To Be Laid To Rest (Photos)… https://t.co/GnIzp6knPt
6.46678646	3.49159241	Popular Ghanaian Pop Star, Ebony Reigns Dies In A Fatal Road Accident Barely A Week To Her Birthday… https://t.co/Iz4iJd6iN3
6.46678646	3.49159241	FYI: Little Girl Buried Amidst Tears In Her School Uniform After Being Killed In An Accident (Photos)… https://t.co/gvz5CKLhJz
6.46678646	3.49159241	Young Soldier Dies In Motor Accident On His Way Back From Successful Battle Against Boko Haram https://t.co/JxgzuPb0do @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: 23-year-old Nigerian Beauty Queen Killed In Ghastly Motor Accident Set To Be Laid To Rest (Photos)… https://t.co/yhAb4pcuol
6.46678646	3.49159241	FYI: TRAGEDY! Nollywood Actor, Moses Armstrong’s Wife Dies In Car Accident https://t.co/hMMtt0wDWC @Gistmania #Nigeria
6.46678646	3.49159241	FYI: SAD! Young Couple Die in Fatal Accident 2 months After Their Wedding (Photos) https://t.co/Ky1rUkQysb @Gistmania #Nigeria
